experiment,T,pctl,rep,fold,test_positive_rate,model,accuracy,precision,recall,f1,roc_auc,pr_auc,task_seconds
horizon,1,75,0,2,0.24899598393574296,MLP,99.59839357429718,98.4126984126984,100.0,99.2,1.0,1.0,101.6
horizon,1,75,0,2,0.24899598393574296,GCN,85.54216867469879,63.541666666666664,98.38709677419355,77.21518987341773,0.9841297222701397,0.9606373248627823,101.6
horizon,1,75,0,2,0.24899598393574296,GraphSAGE,99.19678714859438,96.875,100.0,98.4126984126984,0.9994824909435914,0.9984292210630636,101.6
horizon,1,75,0,2,0.24899598393574296,GAT-LR,95.58232931726907,84.93150684931507,100.0,91.85185185185185,0.9892185613248232,0.9631968672579093,101.6
horizon,1,75,1,0,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,99.0
horizon,1,75,1,0,0.24899598393574296,Degree,77.51004016064257,100.0,9.67741935483871,17.647058823529413,0.9983612213213732,0.9938137436500479,99.0
horizon,1,75,1,0,0.24899598393574296,Eigenvector,79.91967871485943,100.0,19.35483870967742,32.432432432432435,0.9824909435915129,0.9519590227514378,99.0
horizon,1,75,1,0,0.24899598393574296,LogReg,97.18875502008032,91.04477611940298,98.38709677419355,94.57364341085271,0.997067448680352,0.9917791597622978,99.0
horizon,1,75,1,0,0.24899598393574296,RandomForest,97.18875502008032,92.3076923076923,96.7741935483871,94.48818897637796,0.996894945661549,0.9926399802448479,99.0
horizon,1,75,1,0,0.24899598393574296,MLP,98.39357429718876,96.7741935483871,96.7741935483871,96.7741935483871,0.9990512333965844,0.9973184610258391,99.0
horizon,1,75,1,0,0.24899598393574296,GCN,85.94377510040161,64.83516483516483,95.16129032258065,77.12418300653596,0.970243229256512,0.9293312782351707,99.0
horizon,1,75,1,0,0.24899598393574296,GraphSAGE,97.59036144578313,92.42424242424242,98.38709677419355,95.3125,0.9984474728307745,0.9954836616828585,99.0
horizon,1,75,1,0,0.24899598393574296,GAT-LR,93.97590361445783,82.1917808219178,96.7741935483871,88.88888888888889,0.9809384164222874,0.9116413014687271,99.0
horizon,1,75,0,3,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,102.2
horizon,1,75,0,3,0.24899598393574296,Degree,76.30522088353415,100.0,4.838709677419355,9.230769230769232,0.9987924788683801,0.995233436116382,102.2
horizon,1,75,0,3,0.24899598393574296,Eigenvector,78.714859437751,100.0,14.516129032258066,25.352112676056336,0.9817146800069001,0.9497549305063815,102.2
horizon,1,75,0,3,0.24899598393574296,LogReg,98.39357429718876,95.3125,98.38709677419355,96.82539682539682,0.9981024667931688,0.9942575636056341,102.2
horizon,1,75,0,3,0.24899598393574296,RandomForest,98.79518072289156,96.82539682539682,98.38709677419355,97.6,0.9988787303777816,0.9966100569987099,102.2
horizon,1,75,0,3,0.24899598393574296,MLP,97.99196787148594,95.23809523809523,96.7741935483871,96.0,0.9988787303777816,0.9966282427106226,102.2
